CASENUM,VEH_NO,TRAILER_NO,VEHICLEDESCRIPTOR,VINDECODEDON,VINDECODEERROR,VEHICLETYPEID,VEHICLETYPE,MANUFACTURERFULLNAMEID,MANUFACTURERFULLNAME,MAKEID,MAKE,MODELID,MODEL,MODELYEAR,SERIES,TRIM,PLANTCOUNTRYID,PLANTCOUNTRY,PLANTSTATE,PLANTCITY,PLANTCOMPANYNAME,NONLANDUSEID,NONLANDUSE,NOTE,BODYCLASSID,BODYCLASS,GROSSVEHICLEWEIGHTRATINGFROMID,GROSSVEHICLEWEIGHTRATINGFROM,GROSSVEHICLEWEIGHTRATINGTOID,GROSSVEHICLEWEIGHTRATINGTO,TRAILERBODYTYPEID,TRAILERBODYTYPE,TRAILERTYPECONNECTIONID,TRAILERTYPECONNECTION,TRAILERLENGTHFT,OTHERTRAILERINFO,AXLESCOUNT,AXLECONFIGURATIONID,AXLECONFIGURATION
202204515023,2,1,1S12E940*8E******,2023-07-21 02:47:50,0,6,TRAILER,14956,"STRICK TRAILERS, LLC",4977,STRICK COMMERCIAL TRAILER,12176,Strick Commercial Trailer,2008,Smooth Side,,6,UNITED STATES (USA),,MONROE,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,40.000,Dry Freight Van,2,3,Tandem
202204515902,2,1,1JK0DT20*3M******,2023-07-21 02:47:50,0,6,TRAILER,11399,"INTERSTATE TRAILERS, INC.",8149,"INTERSTATE TRAILERS, INC.",21789,"Interstate Trailers, Inc.",2003,,,6,UNITED STATES (USA),TEXAS,MANSFIELD,,,,,61,Trailer,7,"Class 6: 19,501 - 26,000 lb (8,845 - 11,794 kg)",,,6,Flat Bed Trailer/Platform Trailer,2,Pintle Hitch/Hook,24.000,,2,,
202204515970,2,1,1GR1P062*NK******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2022,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
202204519338,1,1,1S9E0202*L1303***,2023-07-21 02:47:50,0,6,TRAILER,13596,"SUN COAST TRAILER MANUFACTURERS, INC.",4343,SUN COAST TRAILER,9147,Sun Coast Trailer,2020,,,6,UNITED STATES (USA),FLORIDA,CORAL SPRINGS,"Sun Coast Trailer Manufacturers, Inc.",,,,61,Trailer,,,,,5,Enclosed Trailer,,,20.000,,2,,
202204520658,1,1,3H3V532C*LT******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2020,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202204523773,1,1,1UYVS253*GU******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204524053,3,1,1GRAP062*MT******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2021,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,"Semitrailer - Dry Freight Van, Reefer Van, Insulated Van",2,,
202204524811,2,1,5MATA422*KX******,2023-07-21 02:47:50,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2019,,,6,UNITED STATES (USA),TEXAS,RHOME,RHOME 55,,,,61,Trailer,,,,,174,Dry Bulk Trailer,6,Kingpin,42.000,Pneumatic Tanker,2,,
202204524849,1,1,43ZBD102*K0******,2023-07-21 02:47:50,0,6,TRAILER,9978,"U-DUMP TRAILERS, LLC",7023,U-DUMP TRAILERS LLC,18655,U-Dump Trailers LLC,2019,,,6,UNITED STATES (USA),FLORIDA,OCALA,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,1,Ball Type Pull,10.000,,2,,
202204527780,1,1,1B9U6FA1*HT993***,2023-07-21 02:47:50,1,6,TRAILER,7767,"BRUMLEY MANUFACTURING, LLC",1074,BRUMLEY MANUFACTURING,4354,Brumley Manufacturing,2017,Frac,,,,TEXAS,HEMPSTEAD,,,,,61,Trailer,,,,,61,Drop Deck Trailer,4,Straight Semi/Semi Trailer,38.000,Single Drop Trailor,1,,
202204527938,4,1,1S9E0202*J1303***,2023-07-21 02:47:50,0,6,TRAILER,13596,"SUN COAST TRAILER MANUFACTURERS, INC.",4343,SUN COAST TRAILER,9147,Sun Coast Trailer,2018,,,6,UNITED STATES (USA),FLORIDA,CORAL SPRINGS,"Sun Coast Trailer Manufacturers, Inc.",,,,61,Trailer,,,,,5,Enclosed Trailer,,,20.000,,2,,
202204532657,2,1,1GR1A062*NK******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2022,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
202204537552,1,1,1UYVS253*DP******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2013,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204540666,1,1,1UYVS253*7M******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2007,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204543112,2,1,1GRAA062*CW******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2012,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202204544447,2,1,1UYVS253*H6******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204547306,1,1,49TCB122*81******,2023-07-21 02:47:50,0,6,TRAILER,3943,"CONTRACT MANUFACTURER, LLC",1871,CONTRACT MANUFACTURER,5360,CONTRACT MANUFACTURER,2008,,,6,UNITED STATES (USA),OKLAHOMA,MADILL,,,,,61,Trailer,,,,,160,Cargo Trailer,14,Bumper Pull,12.000,,2,,
202204551082,2,1,16VHX242*B2******,2023-07-21 02:47:50,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2011,,,6,UNITED STATES (USA),TEXAS,MOUNT PLEASANT,"Big Tex Trailer Manufacturing, Inc.",,,,61,Trailer,,,,,16,Utility Trailer,2,Pintle Hitch/Hook,24.000,,2,,
202204554232,3,1,7KB1E142*KT******,2023-07-21 02:47:50,0,6,TRAILER,18721,"HAULMARK TRAILERS OF TX, INC.",9817,"HAULMARK TRAILERS OF TX, INC.",25194,"Haulmark Trailers of TX, Inc.",2019,,,6,UNITED STATES (USA),TEXAS,WACO,,,,,61,Trailer,,,,,5,Enclosed Trailer,14,Bumper Pull,14.000,,2,,
202204555598,1,1,16V1U242*N2******,2023-07-21 02:47:50,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2022,,,6,UNITED STATES (USA),TEXAS,MOUNT PLEASANT,"Big Tex Trailer Manufacturing, Inc.",,,,61,Trailer,,,,,16,Utility Trailer,14,Bumper Pull,24.000,,2,,
202204560047,2,1,3H3V532C*KR******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202204560600,1,1,5RVSL101*CM******,2023-07-21 02:47:50,1,6,TRAILER,8916,LAMAR TRAILERS INC.,6413,LAMAR TRAILERS,17669,LAMAR TRAILERS,2012,,,6,UNITED STATES (USA),TEXAS,MAXEY,,,,,61,Trailer,,,,,16,Utility Trailer,,,10.000,,1,,
202204560600,4,1,13N24820*M1******,2023-07-21 02:47:50,1,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,1991,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,Optional Features: none,2,,
202204561275,2,1,1NNC0482*RM******,2023-07-21 02:47:50,0,6,TRAILER,15472,EVANS PRODUCTS COMPANY,6021,MONON,29523,Monon,2024,,,6,UNITED STATES (USA),INDIANA,MONON,,,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,48.000,"Other trailer type except ""van trailer""",2,3,Tandem
202204561470,1,1,1GR4M962*PH******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2023,,,6,UNITED STATES (USA),TENNESSEE,HUNTSVILLE,,,,,61,Trailer,,,,,,,6,Kingpin,48.000,Semitrailer - platform,2,,
202204562442,1,1,53FBN122*NF******,2023-07-21 02:47:50,0,6,TRAILER,7521,COVERED WAGON TRAILERS LLC.,6356,COVERED WAGON TRAILERS,17587,Covered Wagon Trailers,2022,,,6,UNITED STATES (USA),GEORGIA,FITZGERALD,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,14,Bumper Pull,12.000,Dump (Bin),2,,
202204563858,2,1,13N2532C*D1******,2023-07-21 02:47:50,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2013,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,Optional Features: Sliding Suspension,61,Trailer,,,,,61,Drop Deck Trailer,,,53.000,,2,,
202204564044,1,1,1UYVS253*EU******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2014,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204565169,2,1,5M4LU202*KF******,2023-07-21 02:47:50,0,6,TRAILER,11320,LIBERTY INDUSTRIES INVESTMENTS,1942,LIBERTY,5474,Liberty,2019,,,6,UNITED STATES (USA),INDIANA,FILLMORE,,,,,61,Trailer,,,,,16,Utility Trailer,31,Ball Hitch,20.000,,2,,
202204565424,2,1,1GRAA561*JK******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2018,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,"Semitrailer - Dry Freight Van, Reefer Van, Insulated Van",1,,
202204565424,2,2,1GRAA561*JK******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2018,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,"Semitrailer - Dry Freight Van, Reefer Van, Insulated Van",1,,
202204565861,1,1,5V8VC532*KM******,2023-07-21 02:47:50,1,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORTATION,6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2019,,,6,UNITED STATES (USA),INDIANA,MONON,,,,,61,Trailer,,,,,186,Dry Freight,6,Kingpin,53.000,Composite Plate Semitrailer (VXP),,3,Tandem
202204569695,2,1,1GRAA062*9J******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2009,,,6,UNITED STATES (USA),FLORIDA,JACKSONVILLE,,,,Ended 02/1988  Arkansas Jonesboro started 09/03/02,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
202204569859,2,1,4YMBU101*JG******,2023-07-21 02:47:50,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2018,,,6,UNITED STATES (USA),GEORGIA,LAONIA,,,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,10.000,,1,,
202204571667,3,1,1JJV532D*NL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2022,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
202204571849,2,1,4J8T0422*3T******,2023-07-21 02:47:50,0,6,TRAILER,2695,"LBT, INC.",7990,LBT INC,21385,LBT INC TRAILER,2003,,,6,UNITED STATES (USA),NEBRASKA,OMAHA,,,,,61,Trailer,,,,,15,Tank Trailer,,,42.000,,2,,
202204573338,2,1,10BEA920*7F******,2023-07-21 02:47:50,1,6,TRAILER,5083,BRENNER TANK LLC,1590,BRENNER TANK,5687,Brenner Tank,2007,,,6,UNITED STATES (USA),WISCONSIN,FOND DU LAC,Brenner Tank LLC.,,,,61,Trailer,,,,,172,Chemical Trailer,,,,Type of Material: Aluminum,2,3,Tandem
202204575793,1,1,1JJV532D*CL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2012,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204577741,1,1,5MAMN452*XC******,2023-07-21 02:47:50,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,1999,,,6,UNITED STATES (USA),OHIO,ALLIANCE,,,,Commerce Street,61,Trailer,,,,,101,Other,,,45.000,No Frame,2,,
202204578935,1,1,5JYLP402*EP******,2023-07-21 02:47:50,0,6,TRAILER,2290,PITTS ENTERPRISES INC,2831,PITTS TRAILERS,6775,Pitts Trailers,2014,,,6,UNITED STATES (USA),ALABAMA,PITTSVIEW,,,,,61,Trailer,,,,,19,Logging Trailer,,,40.000,Trailer Type: Plantation,2,,
202204579732,2,1,1GRAP062*MJ******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2021,,,6,UNITED STATES (USA),ARKANSAS,JONESBORO,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,"Semitrailer - Dry Freight Van, Reefer Van, Insulated Van",2,,
202204580219,1,1,53FBE122*NF******,2023-07-21 02:47:50,0,6,TRAILER,7521,COVERED WAGON TRAILERS LLC.,6356,COVERED WAGON TRAILERS,17587,Covered Wagon Trailers,2022,,,6,UNITED STATES (USA),GEORGIA,FITZGERALD,,,,,61,Trailer,,,,,160,Cargo Trailer,14,Bumper Pull,12.000,Enclosed - General Cargo,2,,
202204580287,1,1,13N1482C*61******,2023-07-21 02:47:50,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2006,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,Optional Features: sliding suspension,2,,
202204580362,2,1,1GRAA062*9T******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2009,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
202204580377,2,1,1E9CH182*5L252***,2023-07-21 02:47:50,0,6,TRAILER,3967,"EMERSON TRAILERS, INC.",4114,EMERSON TRAILERS,8833,Emerson Trailers,2005,,,6,UNITED STATES (USA),FLORIDA,LAKE ALFRED,,,,,61,Trailer,,,,,23,Equipment Trailer,,,18.000,Trailer Type: C-Channe Frame,2,,
202204584967,2,1,1UYVS248*N2******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2022,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
202204585355,1,1,1JJV532D*GL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204585611,2,1,1JJV532D*NL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2022,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
202204587257,2,1,1GRAA962*VS******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1997,,,6,UNITED STATES (USA),GEORGIA,SAVANNAH,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,96.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
202204588286,1,1,16VPX182*E3******,2023-07-21 02:47:50,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2014,,,6,UNITED STATES (USA),GEORGIA,CORDELE,"Big Tex Trailer Manufacturing, Inc.",,,,61,Trailer,,,,,16,Utility Trailer,,,18.000,Pipe Trailer,2,,
202204590025,1,1,1PMA2442*85******,2023-07-21 02:47:50,0,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2008,,,6,UNITED STATES (USA),MISSOURI,SPRINGFIELD,,,,,61,Trailer,,,,,15,Tank Trailer,30,Other,44.000,Vessel Code: DOT 406,2,,
202204591015,1,1,1UYVS253*L6******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2020,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204591777,2,1,LJRC5426*H1******,2023-07-21 02:47:50,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2017,,,8,CHINA,,SHENZHEN,,,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,54.000,,2,,
202204592256,1,1,1S9T0332*P1017***,2023-07-21 02:47:50,0,6,TRAILER,19475,"STAINLESS TANK & EQUIPMENT, LLC",5781,STAINLESS TANK & EQUIPMENT LLC,15137,Stainless Tank & Equipment LLC Trailer,2023,Non-Code,,6,UNITED STATES (USA),WISCONSIN,BELOIT,,,,,61,Trailer,,,,,15,Tank Trailer,,,,Trailer Length between 40 and 50 feet,2,,
202204592668,1,1,1JJV532D*HL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2017,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204592734,2,1,16VEX182*L2******,2023-07-21 02:47:50,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2020,,,6,UNITED STATES (USA),TEXAS,MOUNT PLEASANT,"Big Tex Trailer Manufacturing, Inc.",,,,61,Trailer,,,,,16,Utility Trailer,,,18.000,Equipment Trailer,2,,
202204593575,1,1,53FBE121*NF******,2023-07-21 02:47:50,0,6,TRAILER,7521,COVERED WAGON TRAILERS LLC.,6356,COVERED WAGON TRAILERS,17587,Covered Wagon Trailers,2022,,,6,UNITED STATES (USA),GEORGIA,FITZGERALD,,,,,61,Trailer,,,,,160,Cargo Trailer,14,Bumper Pull,12.000,Enclosed - General Cargo,1,,
202204594786,2,1,1XNBU162*M1******,2023-07-21 02:47:50,0,6,TRAILER,15744,"TRIPLE CROWN TRAILERS, LLC",5454,"TRIPLE CROWN TRAILERS, INC",29556,"Triple Crown Trailers, Inc",2021,,,6,UNITED STATES (USA),FLORIDA,OCALA,,,,,61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,16.000,,2,,
202204596502,2,1,1KKVF532*DL******,2023-07-21 02:47:50,0,6,TRAILER,2340,KENTUCKY MANUFACTURING CO.,2048,KENTUCKY,30823,Furniture Trailer,2013,,,6,UNITED STATES (USA),KENTUCKY,LOUISVILLE,Kentucky Manufacturing Co.,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204596505,1,1,1JJV532D*EL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2014,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204597218,1,1,16V1C252*N2******,2023-07-21 02:47:50,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2022,,,6,UNITED STATES (USA),TEXAS,MOUNT PLEASANT,"Big Tex Trailer Manufacturing, Inc.",,,,61,Trailer,,,,,3,Car Hauler Trailer,14,Bumper Pull,25.000,,2,,
202204603487,1,1,1GRAP062*EJ******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2014,,,6,UNITED STATES (USA),ARKANSAS,JONESBORO,,,,"Jacksonville Florida (ended 02/1988); Jonesboro, Arkansas (effective 09/03/02)",61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202204603962,1,1,3H3V532C*KT******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202204605789,2,1,5MADA482*7B******,2023-07-21 02:47:50,1,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2007,,,6,UNITED STATES (USA),OHIO,ALLIANCE,,,,Burt Street,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,,,48.000,Aluminum Frame,2,,
202204606128,2,1,1TTF482S*N3******,2023-07-21 02:47:50,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,12050,TRANSCRAFT/WABASH,27662,Steel Flatbed,2022,,,6,UNITED STATES (USA),KENTUCKY,CADIZ,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Steel Platform: ETL 2000 Extendable Flat / ETLD Drop Deck Extendable / DTL 3000 Drop Deck,2,,
202204606654,1,1,1JJV532D*LL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2020,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204608353,2,1,1JJV532B*JL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10945,Refrigerated Van,2018,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204608537,1,1,3H3V532C*KR******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202204609468,2,1,1S900182*G1303***,2023-07-21 02:47:50,0,6,TRAILER,13596,"SUN COAST TRAILER MANUFACTURERS, INC.",4343,SUN COAST TRAILER,9147,Sun Coast Trailer,2016,,,6,UNITED STATES (USA),FLORIDA,CORAL SPRINGS,"Sun Coast Trailer Manufacturers, Inc.",,,,61,Trailer,,,,,32,Open Bed Trailer,,,18.000,,2,,
202204609609,2,1,LJRC4126*J1******,2023-07-21 02:47:50,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2018,,,8,CHINA,,SHENZHEN,,,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,41.000,,2,,
202204610423,1,1,1JJV532D*EL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2014,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204613115,1,1,1R9BF182*MM356***,2023-07-21 02:47:50,0,6,TRAILER,3016,ROLLS RITE TRAILERS,6238,ROLLS RITE TRAILERS INC,17305,Rolls Rite Trailers Inc,2021,,,6,UNITED STATES (USA),FLORIDA,MARIANNA,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,1,Ball Type Pull,18.000,,2,,
