CASENUM,VEH_NO,TRAILER_NO,VEHICLEDESCRIPTOR,VINDECODEDON,VINDECODEERROR,VEHICLETYPEID,VEHICLETYPE,MANUFACTURERFULLNAMEID,MANUFACTURERFULLNAME,MAKEID,MAKE,MODELID,MODEL,MODELYEAR,SERIES,TRIM,PLANTCOUNTRYID,PLANTCOUNTRY,PLANTSTATE,PLANTCITY,PLANTCOMPANYNAME,NONLANDUSEID,NONLANDUSE,NOTE,BODYCLASSID,BODYCLASS,GROSSVEHICLEWEIGHTRATINGFROMID,GROSSVEHICLEWEIGHTRATINGFROM,GROSSVEHICLEWEIGHTRATINGTOID,GROSSVEHICLEWEIGHTRATINGTO,TRAILERBODYTYPEID,TRAILERBODYTYPE,TRAILERTYPECONNECTIONID,TRAILERTYPECONNECTION,TRAILERLENGTHFT,OTHERTRAILERINFO,AXLESCOUNT,AXLECONFIGURATIONID,AXLECONFIGURATION
202305222371,1,1,4HXLS101*5C******,2024-08-02 03:06:25,0,6,TRAILER,6639,"CARSON TRAILER, INC.",6799,CARSON TRAILER,18243,Carson Trailer,2005,,,6,UNITED STATES (USA),CALIFORNIA,GARDENA,,,,,61,Trailer,,,,,16,Utility Trailer,,,10.000,,1,,
202305222390,2,1,3H6HA432*K7******,2024-08-02 03:06:25,1,6,TRAILER,6179,"POLAR TANK TRAILER, LLC",2921,POLAR TANK TRAILER,6874,Polar Tank Trailer,2019,AL 306/406,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,,,61,Trailer,,,,,15,Tank Trailer,2,Pintle Hitch/Hook,43.000,,2,,
202305224249,1,1,1UJBJ0BM*H1******,2024-08-02 03:06:25,0,6,TRAILER,9892,"JAYCO, INC.",4516,JAYCO,29071,Jayco,2017,,,6,UNITED STATES (USA),INDIANA,MIDDLEBURY,,,,,61,Trailer,,,,,80,Rec. Trailer,14,Bumper Pull,28.000,Travel Trailer,2,3,Tandem
202305224427,1,1,1GRAA062*JW******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1988,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Dry Freight / Reefer / Insulated Van,2,,
202305224566,1,1,3UTVS253*P8******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2023,,,12,MEXICO,,PIEDRAS NEGRAS,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305226026,1,1,3H3V532C*GT******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202305226094,1,1,5HTAB442*W7******,2024-08-02 03:06:25,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",1998,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,,Body Shape: Straight Elliptical,61,Trailer,,,,,15,Tank Trailer,,,44.000,AL 306/406,2,,
202305227431,2,1,1JJV532D*EL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2014,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202305227783,1,1,16VEX202*D2******,2024-08-02 03:06:25,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2013,,,6,UNITED STATES (USA),TEXAS,MOUNT PLEASANT,"Big Tex Trailer Manufacturing, Inc.",,,,61,Trailer,,,,,16,Utility Trailer,,,20.000,,2,,
202305230842,1,1,13N14820*K1******,2024-08-02 03:06:25,0,6,TRAILER,12268,FONTAINE COMMERCIAL TRAILER INC.,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2019,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,Optional Features: None,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
202305232547,2,1,13N14820*G1******,2024-08-02 03:06:25,0,6,TRAILER,12268,FONTAINE COMMERCIAL TRAILER INC.,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,2016,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,Optional Features: None,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
202305232830,2,1,1JJV532D*KL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202305232879,2,1,527SR532*FL******,2024-08-02 03:06:25,0,6,TRAILER,6703,CIMC REEFER TRAILER INC.,1561,"CIMC REEFER TRAILER,INC",4978,"CIMC REEFER TRAILER,INC.",2015,,,6,UNITED STATES (USA),CALIFORNIA,LOS ANGELES,"CIMC Reefer Trailer,Inc",,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Body Type: Reefer Van Trailer,2,,
202305234432,2,1,1GR1P062*LT******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2020,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
202305234598,1,1,1W1UDN2K*CD******,2024-08-02 03:06:25,0,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,8390,Wilson Trailer Co.,2012,STYLE A LH LOAD - SOLID PAN - NO RAMP,,6,UNITED STATES (USA),SOUTH DAKOTA,YANKTON,PLANT 5,,,,61,Trailer,,,,,13,Livestock Trailer,,,53.000,Type of Trailer: PUNCHSIDE DROP CTR LVSK (PSDCL) W/ DOGHOUSE,2,,
202305235768,1,1,1H9A30A3*RM686***,2024-08-02 03:06:25,0,6,TRAILER,14009,"HICKS MANUFACTURING, LLC",4733,HICKS MANUFACTURING,9997,"Hicks Manufacturing, LLC",2024,,,6,UNITED STATES (USA),LOUISIANA,MINDEN,Hicks Manufacturing,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,,,30.000,Trailer Type - Frameless,3,,
202305235802,1,1,4YMBU101*MT******,2024-08-02 03:06:25,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2021,,,6,UNITED STATES (USA),TEXAS,MEXIA,,,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,10.000,,1,,
202305235803,1,1,4YMBU101*MT******,2024-08-02 03:06:25,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2021,,,6,UNITED STATES (USA),TEXAS,MEXIA,,,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,10.000,,1,,
202305237795,4,1,4HXBH182*MC******,2024-08-02 03:06:25,0,6,TRAILER,6639,"CARSON TRAILER, INC.",6799,CARSON TRAILER,18243,Carson Trailer,2021,,,6,UNITED STATES (USA),CALIFORNIA,GARDENA,,,,,61,Trailer,,,,,160,Cargo Trailer,14,Bumper Pull,18.000,HiWay,2,,
202305240776,2,1,4P5CF492*N1******,2024-08-02 03:06:25,0,6,TRAILER,16013,"PJ TRAILERS MANUFACTURING, INC.",6060,PJ,28324,PJ,2022,,,6,UNITED STATES (USA),TEXAS,SUMNER,,,,,61,Trailer,,,,,23,Equipment Trailer,30,Other,49.000,Variable HITCH based on Size/Type of Trailer,2,,
202305241581,2,1,1RBH6492*NA******,2024-08-02 03:06:25,0,6,TRAILER,3009,ROGERS BROTHERS CORPORATION,10226,ROGERS,26859,ROGERS,2022,,,6,UNITED STATES (USA),PENNSYLVANIA,ALBION,,,,,61,Trailer,,,,,55,Deckover Trailer,6,Kingpin,49.000,Platform Deck (Removable GN - Fixed Rear Frame),2,,
202305241733,2,1,1GRAA962*HD******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1987,,,6,UNITED STATES (USA),PENNSYLVANIA,DANVILLE,,,,Effective 12/01/01,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,96.000,Dry Freight / Reefer / Insulated Van,2,,
202305241733,3,1,3H3V281C*MR******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2021,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,Trailer Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,28.000,Material: ALUMINUM/STEEL,1,,
202305241911,1,1,5V8VA532*PM******,2024-08-02 03:06:25,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORTATION,6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2023,,,6,UNITED STATES (USA),INDIANA,MONON,,,,,61,Trailer,,,,,186,Dry Freight,6,Kingpin,53.000,"Interior Post Aluminum Sheet Trailer (VIP, MaxCube)",,3,Tandem
202305245708,2,1,1UYVS253*K6******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2019,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305246062,1,1,1GRAP062*DT******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1983,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Platewall,2,,
202305246062,2,1,1UYFS248*EA******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2014,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
202305246066,2,1,5HTSA422*P7******,2024-08-02 03:06:25,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2023,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,AL 306/406,2,,
202305249409,1,1,3H3V402C*GT******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,40.000,Material: Aluminum/Steel,2,,
202305250223,1,1,1UYVS253*BU******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2011,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305250418,1,1,7F21B281*N2******,2024-08-02 03:06:25,0,6,TRAILER,13986,"XPO MANUFACTURING, LLC",4823,XPO,10709,XPO,2022,,,6,UNITED STATES (USA),ARKANSAS,SEARCY,,,,,61,Trailer,,,,,,,6,Kingpin,28.000,Body Type: New Wedge Dry Freight Van utilizing some reconditioned parts,1,,
202305250418,1,2,1RZ1KC1A*Y2******,2024-08-02 03:06:25,0,6,TRAILER,6992,"CON-WAY MANUFACTURING, INC.",1881,CON-WAY MANUFACTURING,5385,CON-WAY MANUFACTURING,2000,,,6,UNITED STATES (USA),ARIZONA,SEARCY,,,,Body Construction = Smooth-side Aluminum,61,Trailer,,,,,131,Truck Campers,,,28.000,Length = less than 29 but at least 28,1,,
202305251425,3,1,4YMKK101*61******,2024-08-02 03:06:25,1,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,21268,Kit Trailer,2006,,,6,UNITED STATES (USA),GEORGIA,LAVONIA,,,,,61,Trailer,,,,,16,Utility Trailer,3,Gooseneck,10.000,,1,,
202305258056,1,1,4YMBU121*HG******,2024-08-02 03:06:25,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2017,,,6,UNITED STATES (USA),GEORGIA,LAONIA,,,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,12.000,,1,,
202305260059,1,1,1UYVS253*6G******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2006,,,6,UNITED STATES (USA),VIRGINIA,GLADE SPRING,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305260979,2,1,1JJV532D*KL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2019,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202305263212,1,1,527SR532*KM******,2024-08-02 03:06:25,0,6,TRAILER,6703,CIMC REEFER TRAILER INC.,1561,"CIMC REEFER TRAILER,INC",4978,"CIMC REEFER TRAILER,INC.",2019,,,6,UNITED STATES (USA),INDIANA,MONON,"CIMC Reefer Trailer,Inc",,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Trailer Body Type: Reefer Van Trailer,2,,
202305263890,2,1,1BN1B192*YP******,2024-08-02 03:06:25,0,6,TRAILER,4571,"BEALL MANUFACTURING, INC.",4862,BEALL TRAILERS,11201,Beall Trailers,2000,,,6,UNITED STATES (USA),OREGON,PORTLAND,,,,,61,Trailer,,,,,103,Bulk,14,Bumper Pull,19.000,,2,,
202305265897,2,1,1JJV281D*RL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2024,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,28.000,,1,,
202305265897,2,2,1JJV281W*7L******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2007,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,28.000,,1,,
202305266182,3,1,1E1H5Y28*CR******,2024-08-02 03:06:25,0,6,TRAILER,5338,EAST MANUFACTURING CORP.,1334,EAST MANUFACTURING CORP.,4686,East Manufacturing Corp,2012,,,6,UNITED STATES (USA),OHIO,RANDOLPH,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,,,48.000,Flat Trailer - Aluminum Frame,2,,
202305268690,2,1,1GR1A062*MW******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2021,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
202305269694,1,1,1GR4M962*NH******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2022,,,6,UNITED STATES (USA),TENNESSEE,HUNTSVILLE,,,,,61,Trailer,,,,,,,6,Kingpin,48.000,Semitrailer - platform,2,,
202305276300,2,1,5NHUEH22*MY******,2024-08-02 03:06:25,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,2520,Economy Hauler,2021,,,6,UNITED STATES (USA),TEXAS,WACO,,,,Address: 8300 Imperial Dr.,61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,12.000,,2,,
202305277585,1,1,1UYFS248*JA******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
202305278641,2,1,1W9KT402*PW576***,2024-08-02 03:06:25,0,6,TRAILER,12243,"WALINGA USA, INC.",4839,WALINGA USA,10790,Walinga USA,2023,,,6,UNITED STATES (USA),MICHIGAN,WAYLAND,,,,,61,Trailer,,,,,15,Tank Trailer,6,Kingpin,40.000,,2,,
202305281442,1,1,1L9YA73A*ML033***,2024-08-02 03:06:25,0,6,TRAILER,2705,"LEDWELL & SON ENTERPRISES, INC.",9834,"LEDWELL & SONS ENTERPRISES, INC.",25224,"Ledwell & Sons Enterprises, Inc.",2021,None,,6,UNITED STATES (USA),TEXAS,TEXARKANA,,,,,61,Trailer,,,,,,,3,Gooseneck,,Length: 45'+,3,,
202305283373,2,1,3CV1U161*P2******,2024-08-02 03:06:25,0,6,TRAILER,20774,"PJ TRAILERS COMPANY, S.A. DE C.V.",11137,"PJ TRAILERS COMPANY, S.A. DE C.V.",29057,"PJ TRAILERS COMPANY, S.A. DE C.V.",2023,,,12,MEXICO,CHIHUAHUA,CUAUHTEMOC,,,,,61,Trailer,,,,,16,Utility Trailer,14,Bumper Pull,16.000,,1,,
202305283413,1,1,1S12SC23*SB******,2024-08-02 03:06:25,0,6,TRAILER,14956,"STRICK TRAILERS, LLC",4977,STRICK COMMERCIAL TRAILER,12176,Strick Commercial Trailer,1995,,,6,UNITED STATES (USA),,BERWICK,,,,,61,Trailer,,,,,46,Chassis,,,23.000,Straight Frame,2,3,Tandem
202305284549,2,1,1JJF482W*XS******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,1999,,,6,UNITED STATES (USA),TENNESSEE,SCOTT COUNTY,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,,2,,
202305291074,1,1,3H3V532C*KR******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202305296888,1,1,1S12E957*RE******,2024-08-02 03:06:25,0,6,TRAILER,14956,"STRICK TRAILERS, LLC",4977,STRICK COMMERCIAL TRAILER,12176,Strick Commercial Trailer,1994,Smooth Side,,6,UNITED STATES (USA),,MONROE,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,57.000,Dry Freight Van,2,3,Tandem
202305301011,1,1,1GRAA062*BW******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2011,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,Dry Freight/ Reefer/ Insulated Van,2,,
202305304320,1,1,3UTVS253*R8******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2024,,,12,MEXICO,,PIEDRAS NEGRAS,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305305241,1,1,1E1U1X26*PR******,2024-08-02 03:06:25,0,6,TRAILER,5338,EAST MANUFACTURING CORP.,1334,EAST MANUFACTURING CORP.,4686,East Manufacturing Corp,2023,,,6,UNITED STATES (USA),OHIO,RANDOLPH,,,,,61,Trailer,7,"Class 6: 19,501 - 26,000 lb (8,845 - 11,794 kg)",,,,,,,46.000,Unloader Trailer,2,,
202305307414,2,1,57BBE720*D1******,2024-08-02 03:06:25,0,6,TRAILER,22244,"TRAILER WORLD ACQUISITION COMPANY, LLC",12639,"TRAILER WORLD, CALIBER",33163,"Trailer World, Caliber",2013,,,6,UNITED STATES (USA),ALABAMA,OZARK,,,,,61,Trailer,,,,,23,Equipment Trailer,1,Ball Type Pull,72.000,,0,,
202305309815,2,1,1UJBJ02P*71******,2024-08-02 03:06:25,0,6,TRAILER,9892,"JAYCO, INC.",4516,JAYCO,27585,RV Trailer,2007,,,6,UNITED STATES (USA),INDIANA,MIDDLEBURY,,,,,61,Trailer,,,,,21,Travel Trailer,,,,Trailer Length: 30-32 ft.,2,,
202305313170,2,1,1GRAP962*JT******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1988,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,96.000,Platewall,2,,
202305314724,1,1,1JKDLA40*JM******,2024-08-02 03:06:25,0,6,TRAILER,11399,"INTERSTATE TRAILERS, INC.",8149,"INTERSTATE TRAILERS, INC.",21789,"Interstate Trailers, Inc.",2018,,,6,UNITED STATES (USA),TEXAS,MANSFIELD,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,2,Pintle Hitch/Hook,24.000,,2,,
202305315546,1,1,1DW1A532*MS******,2024-08-02 03:06:25,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2021,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305320447,2,1,1GR1A062*MT******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2021,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,,61,Trailer,,,,,,,6,Kingpin,53.000,"Semitrailer - dry freight, reefer, or insulated van",2,,
202305321219,2,1,4YMBU101*LG******,2024-08-02 03:06:25,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2020,,,6,UNITED STATES (USA),GEORGIA,LAONIA,,,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,10.000,,1,,
202305321645,1,1,1UYVS253*GU******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305322653,2,1,2M512146*71******,2024-08-02 03:06:25,0,6,TRAILER,5771,THE CANAM MANAC GROUP INC,7933,MANAC,21215,Manac Trailer,2007,,,1,CANADA,QUEBEC,ST. GEORGES,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,146.000,Trailer Length in decimeters,2,,
202305325101,2,1,571BE162*LM******,2024-08-02 03:06:25,0,6,TRAILER,8704,LARK UNITED MANUFACTURING INC.,2208,LARK UNITED MANUFACTURING,5996,Lark United Manufacturing,2020,,,6,UNITED STATES (USA),TEXAS,MCGREGOR,,,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,16.000,,2,,
202305327622,1,1,1GRAA062*CT******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1982,,,6,UNITED STATES (USA),INDIANA,TERRE HAUTE,,,,Effective 03/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Dry Freight / Reefer / Insulated Van,2,,
202305328025,2,1,4A2LG322*K2******,2024-08-02 03:06:25,0,6,TRAILER,5943,"M.H. EBY, INC.",5684,"M.H. EBY, INC",14899,"M.H. EBY, INC",2019,,,6,UNITED STATES (USA),OHIO,WEST JEFFERSON,,,,,61,Trailer,,,,,13,Livestock Trailer,3,Gooseneck,32.000,Gooseneck/5th wheel trailer,2,,
202305329550,2,1,5HTAM452*27******,2024-08-02 03:06:25,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2002,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,,,61,Trailer,,,,,15,Tank Trailer,,,45.000,AL 306/406,2,,
202305330114,2,1,3H3V532C*CT******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2012,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202305331367,2,1,1W4200F2*62******,2024-08-02 03:06:25,0,6,TRAILER,16014,"UNIVERSAL TRAILER CARGO GROUP, INC.",6062,WELLS CARGO,15857,Wells Cargo Trailer,2006,,,6,UNITED STATES (USA),TEXAS,,,,,,61,Trailer,,,,,5,Enclosed Trailer,,,,14 to less than 16 ft,2,,
202305334752,1,1,56EA75K2*PA******,2024-08-02 03:06:25,0,6,TRAILER,12109,"ARMOR LITE TRAILER MFG, LLC",1161,ARMOR LITE TRAILER,4470,Armor Lite Trailer,2023,,,6,UNITED STATES (USA),MISSOURI,SIKESTON,,,,,61,Trailer,,,,,,,6,Kingpin,40.000,Steel Formed Channel Frame,2,,
202305336446,1,1,4C9BU162*7E102***,2024-08-02 03:06:25,0,6,TRAILER,9507,"CHUY'S C-5 TRAILER, INC.",1547,CHUY'S C&5 TRAILERS,4990,Chuy's C& 5 Trailer,2007,,,6,UNITED STATES (USA),TEXAS,ENNIS,Chuy's C&5 Trailers,,,Number of Axle: Tandem,61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,16.000,,,,
202305340223,1,1,1UJAJ01H*X1******,2024-08-02 03:06:25,0,6,TRAILER,9892,"JAYCO, INC.",4516,JAYCO,27585,RV Trailer,1999,,,6,UNITED STATES (USA),INDIANA,MIDDLEBURY,,,,,61,Trailer,,,,,10,Camper Trailer,,,,Trailer Length: 18-20 ft.,1,,
